benchmark,solver,configuration,time,status,result,verifier-time,verifier-status,verifier-result,drat,drat_final,drat_time,cake,VBS_Origin,name
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0169389,complete,--,None,None,None,None,False,Undominated36
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.06,timeout (wallclock),UNKNOWN,0.033814,complete,--,None,None,None,None,False,Undominated
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,cadical-alluip,default,5000.01,timeout (wallclock),UNKNOWN,0.033275,complete,--,None,None,None,None,False,CaDiCaL-alluip
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,cadical-alluip-trail,default,5000.02,timeout (wallclock),UNKNOWN,0.027326,complete,--,None,None,None,None,False,CaDiCaL-alluip-trail
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,cadical-trail,default,5000.07,timeout (wallclock),UNKNOWN,0.028207,complete,--,None,None,None,None,False,CaDiCaL-trail
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,cryptominisat-ccnr,default,5000.06,timeout (wallclock),UNKNOWN,0.017606,complete,--,None,None,None,None,False,CMS-ccnr
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,cryptominisat-ccnr-lsids,default,5000.03,timeout (wallclock),UNKNOWN,0.0222839,complete,--,None,None,None,None,False,CMS-ccnr-lsids
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,cryptominisat-walksat,default,5000.01,timeout (wallclock),UNKNOWN,0.0237069,complete,--,None,None,None,None,False,CMS-walksat
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,exp_L_MLD_CBT_DL,default,5000.06,timeout (wallclock),UNKNOWN,0.0247341,complete,--,None,None,None,None,False,exp_L_MLD_CBT_DL
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,5000.04,timeout (wallclock),UNKNOWN,0.0272379,complete,--,None,None,None,None,False,exp_V_LGB_MLD_CBT_DL
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,exp_V_L_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0286189,complete,--,None,None,None,None,False,exp_V_L_MLD_CBT_DL
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,exp_V_MLD_CBT_DL,default,5000.05,timeout (wallclock),UNKNOWN,0.023953,complete,--,None,None,None,None,False,exp_V_MLD_CBT_DL
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,glucose3.0,proofs,5000.05,timeout (wallclock),UNKNOWN,0.0228719,complete,--,None,None,None,None,False,Glucose3.0_proofs
old/IBM_FV_2004_rule_batch_1_31_1_SAT_dat.k90.debugged.cnf.bz2,upGlucose-3.0_PADC,default,5000.05,timeout (wallclock),UNKNOWN,0.0238839,complete,--,None,None,None,None,False,upGlucose3.0_PADC
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,CaDiCaL-sc2020,default,1297.48,complete,UNSAT,557.102,complete,UNSAT-VERIFIED,VERIFIED,None,402.339,formally_verified,False,CaDiCaL-sc2020
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,DurianSat,default,670.688,complete,UNSAT,499.031,complete,UNSAT-VERIFIED,VERIFIED,None,373.755,formally_verified,False,DurianSat
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,879.642,complete,UNSAT,565.182,complete,UNSAT-VERIFIED,VERIFIED,None,438.432,formally_verified,False,PADC_DL
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,739.569,complete,UNSAT,600.303,complete,UNSAT-VERIFIED,VERIFIED,None,463.892,formally_verified,False,PADC_DL_OVAU_Exp
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,711.789,complete,UNSAT,475.606,complete,UNSAT-VERIFIED,VERIFIED,None,359.616,formally_verified,False,PADC_DL_OVAU_Lin
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,815.054,complete,UNSAT,668.417,complete,UNSAT-VERIFIED,VERIFIED,None,521.211,formally_verified,False,PSIDS_DL
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,Kissat-sc2020-default,default,1325.97,complete,UNSAT,700.964,complete,UNSAT-VERIFIED,VERIFIED,None,507.696,formally_verified,False,Kissat
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,Kissat-sc2020-sat,default,987.672,complete,UNSAT,634.817,complete,UNSAT-VERIFIED,VERIFIED,None,459.903,formally_verified,False,Kissat-sat
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,Kissat-sc2020-unsat,default,1024.36,complete,UNSAT,300.91,complete,UNSAT-VERIFIED,VERIFIED,None,222.238,formally_verified,False,Kissat-unsat
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,730.58,complete,UNSAT,1073.14,complete,UNSAT-VERIFIED,VERIFIED,None,818.3,formally_verified,False,Scavel
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,659.991,complete,UNSAT,547.323,complete,UNSAT-VERIFIED,VERIFIED,None,394.796,formally_verified,False,Maple-alluip-trail
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,817.696,complete,UNSAT,758.798,complete,UNSAT-VERIFIED,VERIFIED,None,598.393,formally_verified,False,MapleCOMSPS_init
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,854.92,complete,UNSAT,768.835,complete,UNSAT-VERIFIED,VERIFIED,None,609.445,formally_verified,False,MapleCOMSPS_drup
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,743.711,complete,UNSAT,1072.47,complete,UNSAT-VERIFIED,VERIFIED,None,839.515,formally_verified,False,Scavel01
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,738.588,complete,UNSAT,1083.13,complete,UNSAT-VERIFIED,VERIFIED,None,832.147,formally_verified,False,Scavel02
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,836.062,complete,UNSAT,668.587,complete,UNSAT-VERIFIED,VERIFIED,None,510.11,formally_verified,False,f2trc-DL
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,792.282,complete,UNSAT,568.288,complete,UNSAT-VERIFIED,VERIFIED,None,435.442,formally_verified,False,MapleCBT-DL-v3
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,854.902,complete,UNSAT,823.303,complete,UNSAT-VERIFIED,VERIFIED,None,640.23,formally_verified,False,f2trc
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,603.196,complete,UNSAT,544.204,complete,UNSAT-VERIFIED,VERIFIED,None,405.987,formally_verified,False,f2trc-s
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,Maple_CM+dist,default,851.857,complete,UNSAT,972.959,complete,UNSAT-VERIFIED,VERIFIED,None,757.526,formally_verified,False,MapleCM+dist
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,Maple_CM+dist+sattime2s+-,default,1082.07,complete,UNSAT,887.622,complete,UNSAT-VERIFIED,VERIFIED,None,681.282,formally_verified,False,MapleCM+dist+sat2s
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,Maple_CM+dist+simp2--,default,668.553,complete,UNSAT,583.92,complete,UNSAT-VERIFIED,VERIFIED,None,427.57,formally_verified,False,MapleCM+dist+simp2
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,Maple_CMused+dist,default,839.125,complete,UNSAT,1185.17,complete,UNSAT-VERIFIED,VERIFIED,None,909.702,formally_verified,False,MapleCMused+dist
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,Maple_mix,default,617.136,complete,UNSAT,477.166,complete,UNSAT-VERIFIED,VERIFIED,None,369.516,formally_verified,False,Maple_Mix
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,Maple_simp,default,664.74,complete,UNSAT,490.086,complete,UNSAT-VERIFIED,VERIFIED,None,374.911,formally_verified,False,Maple_Simp
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,ParaFROST,default,2253.32,complete,UNSAT,465.723,complete,UNSAT-VERIFIED,VERIFIED,None,355.44,formally_verified,False,ParaFROST
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,ParaFROST_CBT,default,1953.35,complete,UNSAT,433.881,complete,UNSAT-VERIFIED,VERIFIED,None,327.169,formally_verified,False,ParaFROST_CBT
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,PauSat,default,5000.1,timeout (wallclock),UNKNOWN,0.019162,complete,--,None,None,None,None,False,PauSat
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,PauSat_noproof,default,5000.03,timeout (wallclock),UNKNOWN,0.0246361,complete,--,None,None,None,None,False,PauSat_noproof
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,Relaxed_LCMDCBDL,default,601.311,complete,UNSAT,409.505,complete,UNSAT-VERIFIED,VERIFIED,None,293.43,formally_verified,True,Relaxed
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,672.921,complete,UNSAT,378.098,complete,UNSAT-VERIFIED,VERIFIED,None,277.706,formally_verified,False,Relaxed_newTech
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,SLIME,default,984.948,complete,UNSAT,759.795,complete,UNSAT-VERIFIED,VERIFIED,None,620.164,formally_verified,False,SLIME
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,3126.91,complete,UNSAT,1263.26,complete,UNSAT-VERIFIED,VERIFIED,None,1107.671,formally_verified,False,Undominated16
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,3130.23,complete,UNSAT,1261.03,complete,UNSAT-VERIFIED,VERIFIED,None,1105.702,formally_verified,False,Undominated24
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,3122.36,complete,UNSAT,1263.23,complete,UNSAT-VERIFIED,VERIFIED,None,1107.623,formally_verified,False,Undominated36
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,983.551,complete,UNSAT,513.212,complete,UNSAT-VERIFIED,VERIFIED,None,397.214,formally_verified,False,Undominated
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,cadical-alluip,default,2125.44,complete,UNSAT,1216.91,complete,UNSAT-VERIFIED,VERIFIED,None,875.139,formally_verified,False,CaDiCaL-alluip
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,cadical-alluip-trail,default,2110.49,complete,UNSAT,1224.69,complete,UNSAT-VERIFIED,VERIFIED,None,883.605,formally_verified,False,CaDiCaL-alluip-trail
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,cadical-trail,default,1583.6,complete,UNSAT,617.266,complete,UNSAT-VERIFIED,VERIFIED,None,458.836,formally_verified,False,CaDiCaL-trail
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,cryptominisat-ccnr,default,1799.87,complete,UNSAT,1500.09,complete,UNSAT-VERIFIED,VERIFIED,None,1179.523,formally_verified,False,CMS-ccnr
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,cryptominisat-ccnr-lsids,default,2102.24,complete,UNSAT,1826.99,complete,UNSAT-VERIFIED,VERIFIED,None,1437.74,formally_verified,False,CMS-ccnr-lsids
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,cryptominisat-walksat,default,1978.3,complete,UNSAT,1595.12,complete,UNSAT-VERIFIED,VERIFIED,None,1258.644,formally_verified,False,CMS-walksat
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,exp_L_MLD_CBT_DL,default,711.334,complete,UNSAT,429.201,complete,UNSAT-VERIFIED,VERIFIED,None,312.821,formally_verified,False,exp_L_MLD_CBT_DL
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,791.864,complete,UNSAT,854.031,complete,UNSAT-VERIFIED,VERIFIED,None,637.825,formally_verified,False,exp_V_LGB_MLD_CBT_DL
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,exp_V_L_MLD_CBT_DL,default,723.424,complete,UNSAT,424.045,complete,UNSAT-VERIFIED,VERIFIED,None,307.692,formally_verified,False,exp_V_L_MLD_CBT_DL
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,exp_V_MLD_CBT_DL,default,739.071,complete,UNSAT,1094.56,complete,UNSAT-VERIFIED,VERIFIED,None,839.689,formally_verified,False,exp_V_MLD_CBT_DL
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,glucose3.0,proofs,1078.08,complete,UNSAT,667.403,complete,UNSAT-VERIFIED,VERIFIED,None,532.133,formally_verified,False,Glucose3.0_proofs
new/Kakuro-easy-041-ext.xml.hg_4.cnf.bz2,upGlucose-3.0_PADC,default,914.906,complete,UNSAT,451.003,complete,UNSAT-VERIFIED,VERIFIED,None,349.3,formally_verified,False,upGlucose3.0_PADC
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,CaDiCaL-sc2020,default,910.629,complete,SAT,0.033534,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-sc2020
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,DurianSat,default,308.349,complete,SAT,0.0201799,complete,SAT-VERIFIED,None,None,None,None,False,DurianSat
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,200.517,complete,SAT,0.0213411,complete,SAT-VERIFIED,None,None,None,None,False,PADC_DL
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,132.134,complete,SAT,0.0255211,complete,SAT-VERIFIED,None,None,None,None,False,PADC_DL_OVAU_Exp
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,308.347,complete,SAT,0.027788,complete,SAT-VERIFIED,None,None,None,None,False,PADC_DL_OVAU_Lin
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,227.383,complete,SAT,0.0186379,complete,SAT-VERIFIED,None,None,None,None,False,PSIDS_DL
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,Kissat-sc2020-default,default,386.935,complete,SAT,0.0147471,complete,SAT-VERIFIED,None,None,None,None,False,Kissat
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,Kissat-sc2020-sat,default,180.967,complete,SAT,0.0133279,complete,SAT-VERIFIED,None,None,None,None,False,Kissat-sat
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,Kissat-sc2020-unsat,default,742.587,complete,SAT,0.0230769,complete,SAT-VERIFIED,None,None,None,None,False,Kissat-unsat
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,318.261,complete,SAT,0.0268459,complete,SAT-VERIFIED,None,None,None,None,False,Scavel
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,350.5,complete,SAT,0.042361,complete,SAT-VERIFIED,None,None,None,None,False,Maple-alluip-trail
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,511.756,complete,SAT,0.0219301,complete,SAT-VERIFIED,None,None,None,None,False,MapleCOMSPS_init
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,225.158,complete,SAT,0.0133201,complete,SAT-VERIFIED,None,None,None,None,False,MapleCOMSPS_drup
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,249.862,complete,SAT,0.0244601,complete,SAT-VERIFIED,None,None,None,None,False,Scavel01
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,216.501,complete,SAT,0.0214379,complete,SAT-VERIFIED,None,None,None,None,False,Scavel02
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,244.104,complete,SAT,0.0156531,complete,SAT-VERIFIED,None,None,None,None,False,f2trc-DL
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,420.761,complete,SAT,0.028825,complete,SAT-VERIFIED,None,None,None,None,False,MapleCBT-DL-v3
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,193.015,complete,SAT,0.028964,complete,SAT-VERIFIED,None,None,None,None,False,f2trc
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,156.355,complete,SAT,0.0224889,complete,SAT-VERIFIED,None,None,None,None,False,f2trc-s
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,Maple_CM+dist,default,358.624,complete,SAT,0.024021,complete,SAT-VERIFIED,None,None,None,None,False,MapleCM+dist
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,Maple_CM+dist+sattime2s+-,default,991.994,complete,SAT,0.017833,complete,SAT-VERIFIED,None,None,None,None,False,MapleCM+dist+sat2s
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,Maple_CM+dist+simp2--,default,616.169,complete,SAT,0.0304291,complete,SAT-VERIFIED,None,None,None,None,False,MapleCM+dist+simp2
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,Maple_CMused+dist,default,444.662,complete,SAT,0.020111,complete,SAT-VERIFIED,None,None,None,None,False,MapleCMused+dist
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,Maple_mix,default,250.51,complete,SAT,0.02055,complete,SAT-VERIFIED,None,None,None,None,False,Maple_Mix
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,Maple_simp,default,481.181,complete,SAT,0.0166911,complete,SAT-VERIFIED,None,None,None,None,False,Maple_Simp
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,ParaFROST,default,957.003,complete,SAT,0.0271751,complete,SAT-VERIFIED,None,None,None,None,False,ParaFROST
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,ParaFROST_CBT,default,1228.01,complete,SAT,0.019537,complete,SAT-VERIFIED,None,None,None,None,False,ParaFROST_CBT
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,PauSat,default,5000.04,timeout (wallclock),UNKNOWN,0.0168609,complete,--,None,None,None,None,False,PauSat
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,PauSat_noproof,default,5000.02,timeout (wallclock),UNKNOWN,0.0178959,complete,--,None,None,None,None,False,PauSat_noproof
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,Relaxed_LCMDCBDL,default,760.031,complete,SAT,0.0157489,complete,SAT-VERIFIED,None,None,None,None,False,Relaxed
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,173.438,complete,SAT,0.021202,complete,SAT-VERIFIED,None,None,None,None,False,Relaxed_newTech
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,SLIME,default,55.9402,complete,SAT,0.0251159,complete,SAT-VERIFIED,None,None,None,None,True,SLIME
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,773.588,complete,SAT,0.022747,complete,SAT-VERIFIED,None,None,None,None,False,Undominated16
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,770.806,complete,SAT,0.033399,complete,SAT-VERIFIED,None,None,None,None,False,Undominated24
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,773.477,complete,SAT,0.020121,complete,SAT-VERIFIED,None,None,None,None,False,Undominated36
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,150.596,complete,SAT,0.0249811,complete,SAT-VERIFIED,None,None,None,None,False,Undominated
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,cadical-alluip,default,232.564,complete,SAT,0.0194129,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-alluip
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,cadical-alluip-trail,default,232.312,complete,SAT,0.014881,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-alluip-trail
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,cadical-trail,default,649.13,complete,SAT,0.025762,complete,SAT-VERIFIED,None,None,None,None,False,CaDiCaL-trail
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,cryptominisat-ccnr,default,1236.19,complete,SAT,0.0259649,complete,SAT-VERIFIED,None,None,None,None,False,CMS-ccnr
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,cryptominisat-ccnr-lsids,default,390.649,complete,SAT,0.0207381,complete,SAT-VERIFIED,None,None,None,None,False,CMS-ccnr-lsids
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,cryptominisat-walksat,default,772.359,complete,SAT,0.0242931,complete,SAT-VERIFIED,None,None,None,None,False,CMS-walksat
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,exp_L_MLD_CBT_DL,default,165.111,complete,SAT,0.015966,complete,SAT-VERIFIED,None,None,None,None,False,exp_L_MLD_CBT_DL
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,467.956,complete,SAT,0.022855,complete,SAT-VERIFIED,None,None,None,None,False,exp_V_LGB_MLD_CBT_DL
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,exp_V_L_MLD_CBT_DL,default,165.344,complete,SAT,0.020429,complete,SAT-VERIFIED,None,None,None,None,False,exp_V_L_MLD_CBT_DL
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,exp_V_MLD_CBT_DL,default,325.937,complete,SAT,0.0346639,complete,SAT-VERIFIED,None,None,None,None,False,exp_V_MLD_CBT_DL
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,glucose3.0,proofs,541.155,complete,SAT,0.0169681,complete,SAT-VERIFIED,None,None,None,None,False,Glucose3.0_proofs
new/Kakuro-easy-052-ext.xml.hg_4.cnf.bz2,upGlucose-3.0_PADC,default,849.086,complete,SAT,0.0249741,complete,SAT-VERIFIED,None,None,None,None,False,upGlucose3.0_PADC
new/Kakuro-easy-065-ext.xml.hg_3.cnf.bz2,CaDiCaL-sc2020,default,1640.4,complete,UNSAT,312.483,complete,UNSAT-VERIFIED,VERIFIED,None,137.368,formally_verified,False,CaDiCaL-sc2020
new/Kakuro-easy-065-ext.xml.hg_3.cnf.bz2,DurianSat,default,721.806,complete,UNSAT,466.679,complete,UNSAT-VERIFIED,VERIFIED,None,253.948,formally_verified,False,DurianSat
new/Kakuro-easy-065-ext.xml.hg_3.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,670.62,complete,UNSAT,460.978,complete,UNSAT-VERIFIED,VERIFIED,None,247.995,formally_verified,False,PADC_DL
new/Kakuro-easy-065-ext.xml.hg_3.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,698.721,complete,UNSAT,459.377,complete,UNSAT-VERIFIED,VERIFIED,None,247.119,formally_verified,False,PADC_DL_OVAU_Exp
new/Kakuro-easy-065-ext.xml.hg_3.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,650.015,complete,UNSAT,458.393,complete,UNSAT-VERIFIED,VERIFIED,None,239.561,formally_verified,False,PADC_DL_OVAU_Lin
new/Kakuro-easy-065-ext.xml.hg_3.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,735.94,complete,UNSAT,452.147,complete,UNSAT-VERIFIED,VERIFIED,None,239.579,formally_verified,False,PSIDS_DL
new/Kakuro-easy-065-ext.xml.hg_3.cnf.bz2,Kissat-sc2020-default,default,1233.81,complete,UNSAT,503.143,complete,UNSAT-VERIFIED,VERIFIED,None,271.253,formally_verified,False,Kissat
new/Kakuro-easy-065-ext.xml.hg_3.cnf.bz2,Kissat-sc2020-sat,default,996.858,complete,UNSAT,471.283,complete,UNSAT-VERIFIED,VERIFIED,None,243.174,formally_verified,False,Kissat-sat
new/Kakuro-easy-065-ext.xml.hg_3.cnf.bz2,Kissat-sc2020-unsat,default,2231.71,complete,UNSAT,372.934,complete,UNSAT-VERIFIED,VERIFIED,None,188.969,formally_verified,False,Kissat-unsat
new/Kakuro-easy-065-ext.xml.hg_3.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,629.751,complete,UNSAT,631.538,complete,UNSAT-VERIFIED,VERIFIED,None,368.044,formally_verified,False,Scavel
new/Kakuro-easy-065-ext.xml.hg_3.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,733.184,complete,UNSAT,619.262,complete,UNSAT-VERIFIED,VERIFIED,None,355.326,formally_verified,False,Maple-alluip-trail
new/Kakuro-easy-065-ext.xml.hg_3.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,881.994,complete,UNSAT,528.774,complete,UNSAT-VERIFIED,VERIFIED,None,297.06,formally_verified,False,MapleCOMSPS_init
new/Kakuro-easy-065-ext.xml.hg_3.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,735.347,complete,UNSAT,449.976,complete,UNSAT-VERIFIED,VERIFIED,None,241.968,formally_verified,False,MapleCOMSPS_drup
new/Kakuro-easy-065-ext.xml.hg_3.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,513.785,complete,UNSAT,416.935,complete,UNSAT-VERIFIED,VERIFIED,None,203.847,formally_verified,True,Scavel01
new/Kakuro-easy-065-ext.xml.hg_3.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,583.083,complete,UNSAT,535.42,complete,UNSAT-VERIFIED,VERIFIED,None,295.232,formally_verified,False,Scavel02
