benchmark,solver,configuration,solver time,status,result,verifier time,verifier result
sat/size_4_5_5_i000_w31_r9.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.07,timeout (wallclock),UNKNOWN,0.0250001,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,5000.05,timeout (wallclock),UNKNOWN,0.0277101,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,5000.12,timeout (wallclock),UNKNOWN,0.0169359,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,5000.02,timeout (wallclock),UNKNOWN,0.025565,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,5000.01,timeout (wallclock),UNKNOWN,0.017359,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,5000.05,timeout (wallclock),UNKNOWN,0.019852,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,5000.05,timeout (wallclock),UNKNOWN,0.013382,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,5000.01,timeout (wallclock),UNKNOWN,0.0140611,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,Maple_CM+dist,default,5000.07,timeout (wallclock),UNKNOWN,0.0167751,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,Maple_CM+dist+sattime2s+-,default,5000.06,timeout (wallclock),UNKNOWN,0.0209801,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,Maple_CM+dist+simp2--,default,5000.01,timeout (wallclock),UNKNOWN,0.0349071,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,Maple_CMused+dist,default,5000.04,timeout (wallclock),UNKNOWN,0.022489,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,Maple_mix,default,5000.03,timeout (wallclock),UNKNOWN,0.026114,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,Maple_simp,default,5000.09,timeout (wallclock),UNKNOWN,0.0193719,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,ParaFROST,default,5000.08,timeout (wallclock),UNKNOWN,0.017483,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,ParaFROST_CBT,default,5000.03,timeout (wallclock),UNKNOWN,0.031537,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,PauSat,default,5000.05,timeout (wallclock),UNKNOWN,0.0223371,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,PauSat_noproof,default,5000.04,timeout (wallclock),UNKNOWN,0.0277911,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,Relaxed_LCMDCBDL,default,5000.01,timeout (wallclock),UNKNOWN,0.0284469,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,5000.05,timeout (wallclock),UNKNOWN,0.0226699,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,SLIME,default,5000.01,timeout (wallclock),UNKNOWN,0.0181059,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.09,timeout (wallclock),UNKNOWN,0.020659,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.0,timeout (cpu),UNKNOWN,0.021011,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.04,timeout (wallclock),UNKNOWN,0.021113,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.11,timeout (wallclock),UNKNOWN,0.020461,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,cadical-alluip,default,4596.0,complete,UNSAT,6079.44,--
sat/size_4_5_5_i000_w31_r9.cnf.bz2,cadical-alluip-trail,default,4536.55,complete,UNSAT,6037.26,--
sat/size_4_5_5_i000_w31_r9.cnf.bz2,cadical-trail,default,3976.83,complete,UNSAT,5663.29,--
sat/size_4_5_5_i000_w31_r9.cnf.bz2,cryptominisat-ccnr,default,5000.02,timeout (wallclock),UNKNOWN,0.0259841,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,cryptominisat-ccnr-lsids,default,5000.11,timeout (wallclock),UNKNOWN,0.0207419,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,cryptominisat-walksat,default,5000.02,timeout (wallclock),UNKNOWN,0.0220471,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,exp_L_MLD_CBT_DL,default,5000.11,timeout (wallclock),UNKNOWN,0.025186,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.018723,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,exp_V_L_MLD_CBT_DL,default,5000.12,timeout (wallclock),UNKNOWN,0.026797,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,exp_V_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0212531,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,glucose3.0,proofs,5000.02,timeout (wallclock),UNKNOWN,0.0243861,TIMEOUT
sat/size_4_5_5_i000_w31_r9.cnf.bz2,upGlucose-3.0_PADC,default,5000.03,timeout (wallclock),UNKNOWN,0.016467,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,CaDiCaL-sc2020,default,3568.36,complete,UNSAT,4699.58,--
sat/size_4_5_5_i003_w31_r9.cnf.bz2,DurianSat,default,5000.02,timeout (wallclock),UNKNOWN,0.0226449,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,5000.02,timeout (wallclock),UNKNOWN,0.0174981,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,5000.04,timeout (wallclock),UNKNOWN,0.0336719,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,5000.1,timeout (wallclock),UNKNOWN,0.032827,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,5000.11,timeout (wallclock),UNKNOWN,0.0223699,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,Kissat-sc2020-default,default,1910.68,complete,UNSAT,2745.94,--
sat/size_4_5_5_i003_w31_r9.cnf.bz2,Kissat-sc2020-sat,default,2477.07,complete,UNSAT,3853.4,--
sat/size_4_5_5_i003_w31_r9.cnf.bz2,Kissat-sc2020-unsat,default,1346.45,complete,UNSAT,1766.25,--
sat/size_4_5_5_i003_w31_r9.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,5000.02,timeout (wallclock),UNKNOWN,0.0174811,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,5000.05,timeout (wallclock),UNKNOWN,0.0246191,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.01,timeout (wallclock),UNKNOWN,0.0260181,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,5000.02,timeout (wallclock),UNKNOWN,0.021332,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,5000.11,timeout (wallclock),UNKNOWN,0.0223899,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,5000.03,timeout (wallclock),UNKNOWN,0.0206259,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,5000.1,timeout (wallclock),UNKNOWN,0.0214439,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,5000.01,timeout (wallclock),UNKNOWN,0.022147,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,5000.01,timeout (wallclock),UNKNOWN,0.0219229,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,5000.01,timeout (wallclock),UNKNOWN,0.0196429,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,Maple_CM+dist,default,5000.11,timeout (wallclock),UNKNOWN,0.0219561,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,Maple_CM+dist+sattime2s+-,default,5000.04,timeout (wallclock),UNKNOWN,0.014067,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,Maple_CM+dist+simp2--,default,5000.06,timeout (wallclock),UNKNOWN,0.045375,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,Maple_CMused+dist,default,5000.03,timeout (wallclock),UNKNOWN,0.0190619,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,Maple_mix,default,5000.06,timeout (wallclock),UNKNOWN,0.030405,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,Maple_simp,default,5000.02,timeout (wallclock),UNKNOWN,0.0317639,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,ParaFROST,default,5000.03,timeout (wallclock),UNKNOWN,0.0178759,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,ParaFROST_CBT,default,5000.02,timeout (wallclock),UNKNOWN,0.0213271,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,PauSat,default,5000.09,timeout (wallclock),UNKNOWN,0.0291249,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,PauSat_noproof,default,5000.04,timeout (wallclock),UNKNOWN,0.026666,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,Relaxed_LCMDCBDL,default,5000.05,timeout (wallclock),UNKNOWN,0.0187849,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,5000.02,timeout (wallclock),UNKNOWN,0.0292851,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,SLIME,default,5000.02,timeout (cpu),UNKNOWN,0.0285381,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.06,timeout (wallclock),UNKNOWN,0.0126419,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.1,timeout (wallclock),UNKNOWN,0.016986,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.03,timeout (wallclock),UNKNOWN,0.0170389,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.03,timeout (wallclock),UNKNOWN,0.0185851,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,cadical-alluip,default,3923.59,complete,UNSAT,4401.7,--
sat/size_4_5_5_i003_w31_r9.cnf.bz2,cadical-alluip-trail,default,3890.2,complete,UNSAT,4381.01,--
sat/size_4_5_5_i003_w31_r9.cnf.bz2,cadical-trail,default,4107.24,complete,UNSAT,5546.75,--
sat/size_4_5_5_i003_w31_r9.cnf.bz2,cryptominisat-ccnr,default,5000.01,timeout (wallclock),UNKNOWN,0.0206299,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,cryptominisat-ccnr-lsids,default,5000.02,timeout (wallclock),UNKNOWN,0.020139,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,cryptominisat-walksat,default,5000.07,timeout (wallclock),UNKNOWN,0.0210679,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,exp_L_MLD_CBT_DL,default,5000.09,timeout (wallclock),UNKNOWN,0.0295739,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,5000.07,timeout (wallclock),UNKNOWN,0.0145411,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,exp_V_L_MLD_CBT_DL,default,5000.03,timeout (wallclock),UNKNOWN,0.0171321,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,exp_V_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0218481,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,glucose3.0,proofs,5000.02,timeout (wallclock),UNKNOWN,0.020883,TIMEOUT
sat/size_4_5_5_i003_w31_r9.cnf.bz2,upGlucose-3.0_PADC,default,5000.03,timeout (wallclock),UNKNOWN,0.015779,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,CaDiCaL-sc2020,default,1239.14,complete,UNSAT,1680.31,--
sat/size_4_5_5_i028_w31_r9.cnf.bz2,DurianSat,default,5000.07,timeout (wallclock),UNKNOWN,0.019727,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,5000.02,timeout (wallclock),UNKNOWN,0.024548,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,5000.08,timeout (wallclock),UNKNOWN,0.0229791,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,5000.1,timeout (wallclock),UNKNOWN,0.0315749,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,5000.04,timeout (wallclock),UNKNOWN,0.018429,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,Kissat-sc2020-default,default,1022.74,complete,UNSAT,1493.3,--
sat/size_4_5_5_i028_w31_r9.cnf.bz2,Kissat-sc2020-sat,default,1236.04,complete,UNSAT,1977.5,--
sat/size_4_5_5_i028_w31_r9.cnf.bz2,Kissat-sc2020-unsat,default,546.323,complete,UNSAT,709.324,--
sat/size_4_5_5_i028_w31_r9.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,5000.11,timeout (wallclock),UNKNOWN,0.0196079,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,5000.04,timeout (wallclock),UNKNOWN,0.0245569,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.03,timeout (wallclock),UNKNOWN,0.020627,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,5000.02,timeout (wallclock),UNKNOWN,0.041683,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,5000.11,timeout (wallclock),UNKNOWN,0.0287269,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,5000.1,timeout (wallclock),UNKNOWN,0.023703,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,4510.86,complete,UNSAT,29464.9,--
sat/size_4_5_5_i028_w31_r9.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,5000.02,timeout (wallclock),UNKNOWN,0.020832,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,4064.52,complete,UNSAT,29747.8,--
sat/size_4_5_5_i028_w31_r9.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,5000.11,timeout (cpu),UNKNOWN,0.022451,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,Maple_CM+dist,default,5000.02,timeout (wallclock),UNKNOWN,0.0256689,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,Maple_CM+dist+sattime2s+-,default,5000.06,timeout (wallclock),UNKNOWN,0.0279231,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,Maple_CM+dist+simp2--,default,5000.02,timeout (wallclock),UNKNOWN,0.0336539,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,Maple_CMused+dist,default,5000.08,timeout (wallclock),UNKNOWN,0.0172249,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,Maple_mix,default,5000.04,timeout (wallclock),UNKNOWN,0.0190279,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,Maple_simp,default,5000.02,timeout (wallclock),UNKNOWN,0.0245601,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,ParaFROST,default,5000.02,timeout (wallclock),UNKNOWN,0.016602,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,ParaFROST_CBT,default,5000.09,timeout (wallclock),UNKNOWN,0.0187021,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,PauSat,default,5000.03,timeout (wallclock),UNKNOWN,0.0174471,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,PauSat_noproof,default,5000.07,timeout (wallclock),UNKNOWN,0.0328391,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,Relaxed_LCMDCBDL,default,5000.07,timeout (wallclock),UNKNOWN,0.0274901,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,5000.02,timeout (wallclock),UNKNOWN,0.016485,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,SLIME,default,5000.07,timeout (wallclock),UNKNOWN,0.023752,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.07,timeout (wallclock),UNKNOWN,0.0158791,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.02,timeout (cpu),UNKNOWN,0.0273989,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.04,timeout (wallclock),UNKNOWN,0.0225529,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.12,timeout (wallclock),UNKNOWN,0.0234339,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,cadical-alluip,default,1195.56,complete,UNSAT,1548.85,--
sat/size_4_5_5_i028_w31_r9.cnf.bz2,cadical-alluip-trail,default,1183.92,complete,UNSAT,1555.03,--
sat/size_4_5_5_i028_w31_r9.cnf.bz2,cadical-trail,default,1642.21,complete,UNSAT,2593.39,--
sat/size_4_5_5_i028_w31_r9.cnf.bz2,cryptominisat-ccnr,default,5000.01,timeout (wallclock),UNKNOWN,0.0160951,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,cryptominisat-ccnr-lsids,default,5000.01,timeout (wallclock),UNKNOWN,0.023298,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,cryptominisat-walksat,default,5000.05,timeout (wallclock),UNKNOWN,0.0140199,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,exp_L_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.023335,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,exp_V_LGB_MLD_CBT_DL,default,5000.03,timeout (wallclock),UNKNOWN,0.0275241,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,exp_V_L_MLD_CBT_DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0187911,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,exp_V_MLD_CBT_DL,default,5000.03,timeout (wallclock),UNKNOWN,0.021569,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,glucose3.0,proofs,5000.1,timeout (wallclock),UNKNOWN,0.019955,TIMEOUT
sat/size_4_5_5_i028_w31_r9.cnf.bz2,upGlucose-3.0_PADC,default,5000.02,timeout (wallclock),UNKNOWN,0.0248209,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,CaDiCaL-sc2020,default,4753.27,complete,UNSAT,7487.41,--
sat/size_4_5_5_i031_w31_r9.cnf.bz2,DurianSat,default,5000.02,timeout (wallclock),UNKNOWN,0.0215869,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL,5000.01,timeout (wallclock),UNKNOWN,0.0243619,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Exp,5000.01,timeout (wallclock),UNKNOWN,0.014095,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,ExMapleLCMDistChronoBT,PADC_DL_OVAU_Lin,5000.01,timeout (wallclock),UNKNOWN,0.0232709,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,ExMapleLCMDistChronoBT,PSIDS_DL,5000.1,timeout (wallclock),UNKNOWN,0.0266749,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,Kissat-sc2020-default,default,2264.24,complete,UNSAT,3664.9,--
sat/size_4_5_5_i031_w31_r9.cnf.bz2,Kissat-sc2020-sat,default,3215.32,complete,UNSAT,5106.94,--
sat/size_4_5_5_i031_w31_r9.cnf.bz2,Kissat-sc2020-unsat,default,1459.28,complete,UNSAT,2089.62,--
sat/size_4_5_5_i031_w31_r9.cnf.bz2,MLCMDChronoBT-DL-Scavel,default,5000.04,timeout (wallclock),UNKNOWN,0.030723,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,Maple-LCM-Dist-alluip-trail,default,5000.07,timeout (wallclock),UNKNOWN,0.0210541,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,LRB_VSIDS_2_init,5000.01,timeout (wallclock),UNKNOWN,0.0245151,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,MapleCOMSPS_LRB_VSIDS_2,default_drup,5000.01,timeout (wallclock),UNKNOWN,0.0247999,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel01,default,5000.02,timeout (wallclock),UNKNOWN,0.0253731,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,MapleLCMDistChronoBT-DL-Scavel02,default,5000.01,timeout (wallclock),UNKNOWN,0.0257049,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,MapleLCMDistChronoBT-DL-f2trc,default,5000.01,timeout (wallclock),UNKNOWN,0.023311,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,MapleLCMDistChronoBT-DL-v3,default,5000.01,timeout (wallclock),UNKNOWN,0.0185889,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,MapleLCMDistChronoBT-f2trc,default,5000.09,timeout (wallclock),UNKNOWN,0.019129,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,MapleLCMDistChronoBT-f2trc-s,default,5000.1,timeout (wallclock),UNKNOWN,0.0198781,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,Maple_CM+dist,default,5000.03,timeout (wallclock),UNKNOWN,0.0194631,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,Maple_CM+dist+sattime2s+-,default,5000.06,timeout (wallclock),UNKNOWN,0.0155761,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,Maple_CM+dist+simp2--,default,5000.05,timeout (wallclock),UNKNOWN,0.0191659,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,Maple_CMused+dist,default,5000.02,timeout (wallclock),UNKNOWN,0.0289851,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,Maple_mix,default,5000.1,timeout (wallclock),UNKNOWN,0.016954,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,Maple_simp,default,5000.02,timeout (wallclock),UNKNOWN,0.0197049,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,ParaFROST,default,5000.01,timeout (wallclock),UNKNOWN,0.0178809,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,ParaFROST_CBT,default,5000.06,timeout (wallclock),UNKNOWN,0.0171981,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,PauSat,default,5000.06,timeout (wallclock),UNKNOWN,0.024178,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,PauSat_noproof,default,5000.04,timeout (wallclock),UNKNOWN,0.0224169,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,Relaxed_LCMDCBDL,default,5000.02,timeout (wallclock),UNKNOWN,0.0276479,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,Relaxed_LCMDCBDL_newTech,default,5000.03,timeout (wallclock),UNKNOWN,0.020664,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,SLIME,default,5000.03,timeout (cpu),UNKNOWN,0.022043,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,Top16-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.03,timeout (wallclock),UNKNOWN,0.019673,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,Top24-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.11,timeout (wallclock),UNKNOWN,0.019461,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,Top36-Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.02,timeout (wallclock),UNKNOWN,0.0189099,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,Undominated-LC-MapleLCMDiscChronoBT-DL,default,5000.03,timeout (wallclock),UNKNOWN,0.019005,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,cadical-alluip,default,4456.21,complete,UNSAT,7213.72,--
sat/size_4_5_5_i031_w31_r9.cnf.bz2,cadical-alluip-trail,default,4446.12,complete,UNSAT,7208.41,--
sat/size_4_5_5_i031_w31_r9.cnf.bz2,cadical-trail,default,4486.17,complete,UNSAT,7640.63,--
sat/size_4_5_5_i031_w31_r9.cnf.bz2,cryptominisat-ccnr,default,5000.01,timeout (wallclock),UNKNOWN,0.0244609,TIMEOUT
sat/size_4_5_5_i031_w31_r9.cnf.bz2,cryptominisat-ccnr-lsids,default,5000.03,timeout (wallclock),UNKNOWN,0.0154421,TIMEOUT
